,Unnamed: 0.1,Unnamed: 0,Evaluation,Method,Model,MAE,RMSE,Y_hat,Y_true,n_samples
78,6,0,B1_x_E.ce,combinatoric,LGBMRegressor,0.0987115671729499,0.1182394746619213,[0.43616378 0.43616378 0.43616378 ... 0.80352359 0.80352359 0.80352359],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728
79,7,0,B1_x_E.co,combinatoric,LGBMRegressor,0.201972663588434,0.2586493980787714,[0.19676865 0.19676865 0.19676865 ... 0.90262345 0.90262345 0.90262345],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728
80,8,0,B1_x_S.en,combinatoric,LGBMRegressor,0.2038620406034246,0.2548910948510361,[0.37977423 0.37977423 0.37977423 ... 0.76594069 0.76594069 0.76594069],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728
81,9,0,B1_x_S.au,combinatoric,LGBMRegressor,0.3418830485142176,0.401053942180136,[0.51045916 0.51045916 0.51045916 ... 0.31038228 0.31038228 0.31038228],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632
82,10,0,B8_x_E.ce,combinatoric,LGBMRegressor,0.2478168892962169,0.3020298131702114,[0.53654492 0.53654492 0.53654492 ... 0.81691438 0.81691438 0.81691438],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728
83,11,0,B8_x_E.co,combinatoric,LGBMRegressor,0.2157261626753948,0.2856573342873898,[0.30837836 0.30837836 0.30837836 ... 0.82858325 0.82858325 0.82858325],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728
84,0,0,B8_x_S.en,combinatoric,LGBMRegressor,0.2237489018114946,0.2794670293786099,[0.44463142 0.44463142 0.44463142 ... 0.7856984  0.7856984  0.7856984 ],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728
85,1,0,B8_x_S.au,combinatoric,LGBMRegressor,0.4727046691411423,0.523901448301903,[0.43936487 0.43936487 0.43936487 ... 0.27381407 0.27381407 0.27381407],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632
86,2,0,B18_x_E.ce,combinatoric,LGBMRegressor,0.1251930774423002,0.13722674439153,[0.45758392 0.45758392 0.45758392 ... 0.69880721 0.69880721 0.69880721],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.91126658]
 [0.66194838]
 [0.80723995]]",1728
87,3,0,B18_x_E.co,combinatoric,LGBMRegressor,0.3935733093130397,0.4422296640775215,[0.2163594  0.2163594  0.2163594  ... 0.73785413 0.73785413 0.73785413],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728
88,4,0,B18_x_S.en,combinatoric,LGBMRegressor,0.2107821015023533,0.2582750778645194,[0.37634419 0.37634419 0.37634419 ... 0.66181856 0.66181856 0.66181856],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728
89,5,0,B18_x_S.au,combinatoric,LGBMRegressor,0.2961868493418484,0.3275825564829995,[0.43012079 0.43012079 0.43012079 ... 0.31048044 0.31048044 0.31048044],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632
90,6,0,C5_x_E.ce,combinatoric,LGBMRegressor,0.1095109998482942,0.1281514223928431,[0.42965445 0.42965445 0.42965445 ... 0.70804877 0.70804877 0.70804877],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728
91,7,0,C5_x_E.co,combinatoric,LGBMRegressor,0.2939943208740476,0.3287794878807245,[0.2494757  0.2494757  0.2494757  ... 0.80197205 0.80197205 0.80197205],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728
92,8,0,C5_x_S.en,combinatoric,LGBMRegressor,0.2278897995083722,0.2610783122851621,[0.34823586 0.34823586 0.34823586 ... 0.69193172 0.69193172 0.69193172],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728
93,9,0,C5_x_S.au,combinatoric,LGBMRegressor,0.2483518820341159,0.2722520623970524,[0.59264191 0.59264191 0.59264191 ... 0.30728563 0.30728563 0.30728563],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632
0,0,0,1167,combinatoric,LGBMRegressor,0.2191539033946976,0.2816722180404788,[0.53993536 0.53993536 0.53967053 ... 0.60637927 0.62659533 0.62659533],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112
1,1,0,1202,combinatoric,LGBMRegressor,0.1564299701169476,0.2118516574097418,[0.77137075 0.77137075 0.77137075 ... 0.56759484 0.57205442 0.57205442],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112
2,2,0,1218,combinatoric,LGBMRegressor,0.1303745180588499,0.1850476933755604,[0.68020782 0.68020782 0.68020782 ... 0.63616761 0.62267005 0.62267005],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",5112
3,3,0,1219,combinatoric,LGBMRegressor,0.1271730567060927,0.1958485142622191,[0.5408364  0.5408364  0.5408364  ... 0.68362806 0.69330821 0.69330821],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112
4,4,0,1234,combinatoric,LGBMRegressor,0.230967001374111,0.336333943210127,[0.80538888 0.80538888 0.80538888 ... 0.54038752 0.548425   0.548425  ],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112
5,5,0,1273,combinatoric,LGBMRegressor,0.1387361073895353,0.2051611589028939,[0.66117561 0.66117561 0.6699632  ... 0.58491723 0.57031615 0.57031615],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",5112
6,6,0,1298,combinatoric,LGBMRegressor,0.1303811154163263,0.1715255465702903,[0.64250026 0.64250026 0.64250026 ... 0.56378787 0.56293835 0.56293835],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112
7,7,0,1339,combinatoric,LGBMRegressor,0.203769026106277,0.2692334830895972,[0.88971467 0.88971467 0.88971467 ... 0.59173399 0.61455477 0.61455477],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112
8,8,0,11285,combinatoric,LGBMRegressor,0.1051314736608148,0.1315621825040096,[0.8193811  0.82266979 0.83037129 ... 0.85947444 0.88202759 0.87845637],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",7668
9,9,0,11457,combinatoric,LGBMRegressor,0.0952465166615495,0.1254252319207902,[0.89064137 0.89064137 0.891274   ... 0.78082846 0.79771395 0.79771395],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",8094
10,10,0,12001,combinatoric,LGBMRegressor,0.1013645120282733,0.1423887604264326,[0.78289476 0.77972136 0.78218423 ... 0.90704627 0.92151754 0.91678832],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094
11,11,0,12048,combinatoric,LGBMRegressor,0.1010395830230852,0.1319107410363385,[0.78077693 0.76932254 0.77740833 ... 0.73596381 0.76558554 0.7591729 ],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",7668
12,0,0,12701,combinatoric,LGBMRegressor,0.1818744475351192,0.2566932806196621,[0.66426857 0.6518489  0.67254726 ... 0.87834234 0.9251444  0.88953226],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",7668
13,1,0,12832,combinatoric,LGBMRegressor,0.1173115072330688,0.1705751064324114,[0.84673712 0.84551613 0.83714346 ... 0.90275684 0.91406816 0.91406816],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",7668
14,2,0,B1,combinatoric,LGBMRegressor,0.1092023685505138,0.1528765964131284,[0.7817332  0.7817332  0.78772985 ... 0.84799193 0.83366063 0.83366063],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",6816
15,3,0,B8,combinatoric,LGBMRegressor,0.1531023546881919,0.2090208339134094,[0.67466419 0.67466419 0.68046976 ... 0.66609432 0.70157433 0.70157433],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816
16,4,0,B18,combinatoric,LGBMRegressor,0.1512816059978817,0.213891447077087,[0.57184976 0.57184976 0.57067767 ... 0.65469062 0.68213411 0.67490974],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",6816
17,5,0,C5,combinatoric,LGBMRegressor,0.1170797830454813,0.1558856020317488,[0.6343148  0.6343148  0.6343148  ... 0.66094718 0.65331    0.65331   ],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816
18,6,0,E.ce,combinatoric,LGBMRegressor,0.1014784137717342,0.1419166970195328,[0.94377448 0.94377448 0.94377448 ... 0.64248747 0.64248747 0.64248747],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160
19,7,0,E.co,combinatoric,LGBMRegressor,0.1853083541113143,0.2498584886519164,[0.97797498 0.97797498 0.97797498 ... 0.49934916 0.49934916 0.49934916],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160
20,8,0,S.en,combinatoric,LGBMRegressor,0.1827364864996803,0.2407335359171947,[0.44306314 0.44306314 0.44306314 ... 0.23207058 0.23207058 0.23207058],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",29160
21,9,0,S.au,combinatoric,LGBMRegressor,0.1214034064007113,0.1637220820968132,[0.97775083 0.97127769 0.97966511 ... 0.46668194 0.49512753 0.49512753],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",27540
22,10,0,1167_x_E.ce,combinatoric,LGBMRegressor,0.1437404926647184,0.1873547330399453,[0.53874531 0.53874531 0.53874531 ... 0.83929139 0.83929139 0.83929139],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296
23,11,0,1167_x_E.co,combinatoric,LGBMRegressor,0.2426229409223889,0.2942856644467616,[0.64528208 0.64528208 0.64528208 ... 0.51484535 0.51484535 0.51484535],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296
24,0,0,1167_x_S.en,combinatoric,LGBMRegressor,0.2585563314947909,0.3413868822938656,[0.41079697 0.41079697 0.41079697 ... 0.38582343 0.38582343 0.38582343],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296
25,1,0,1167_x_S.au,combinatoric,LGBMRegressor,0.1637547397585995,0.2106544225518309,[0.93470518 0.94718959 0.93379106 ... 0.51739252 0.52374614 0.52374614],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224
26,2,0,1202_x_E.ce,combinatoric,LGBMRegressor,0.1327645892011714,0.1938633588867467,[0.52658735 0.52658735 0.52658735 ... 0.65907436 0.65907436 0.65907436],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296
27,3,0,1202_x_E.co,combinatoric,LGBMRegressor,0.200809631061939,0.2458413209650969,[0.73000345 0.73000345 0.73000345 ... 0.70828103 0.70828103 0.70828103],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296
28,4,0,1202_x_S.en,combinatoric,LGBMRegressor,0.2843196546788849,0.3505299985581699,[0.35000062 0.35000062 0.35000062 ... 0.57622429 0.57622429 0.57622429],"[[0.30539326]
 [0.36968642]
 [0.06283783]
 ...
 [0.34203753]
 [0.77984246]
 [0.24694186]]",1296
29,5,0,1202_x_S.au,combinatoric,LGBMRegressor,0.1641217312860946,0.1957066469242558,[0.94331723 0.93623016 0.94537524 ... 0.55205928 0.59922696 0.59922696],"[[0.64477475]
 [0.64477475]
 [0.83061693]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",1224
30,6,0,1218_x_E.ce,combinatoric,LGBMRegressor,0.110746770014072,0.1487548045089514,[0.89958782 0.89958782 0.89958782 ... 0.48150121 0.48150121 0.48150121],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.70814178]
 [0.49685288]
 [0.70814178]]",1296
31,7,0,1218_x_E.co,combinatoric,LGBMRegressor,0.2549984759674268,0.324468211022533,[0.72661028 0.72661028 0.72661028 ... 0.75921347 0.75921347 0.75921347],"[[0.39638506]
 [0.39638506]
 [0.31444566]
 ...
 [0.4988302 ]
 [0.21605889]
 [0.21605889]]",1296
32,8,0,1218_x_S.en,combinatoric,LGBMRegressor,0.2243197056370565,0.276919567045166,[0.43799154 0.43799154 0.43799154 ... 0.4786235  0.4786235  0.4786235 ],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296
33,9,0,1218_x_S.au,combinatoric,LGBMRegressor,0.0951147650838746,0.1303712454815919,[0.9287931  0.9226902  0.92860702 ... 0.6270489  0.61556536 0.61556536],"[[0.94207013]
 [0.94207013]
 [0.9439279 ]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",1224
34,10,0,1219_x_E.ce,combinatoric,LGBMRegressor,0.1529352515557714,0.2026578501953421,[0.57047584 0.57047584 0.57047584 ... 0.89183142 0.89183142 0.89183142],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296
35,11,0,1219_x_E.co,combinatoric,LGBMRegressor,0.1892647307168486,0.2481945752454076,[0.60000732 0.60000732 0.60000732 ... 0.71629066 0.71629066 0.71629066],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296
36,0,0,1219_x_S.en,combinatoric,LGBMRegressor,0.2368177780639722,0.3445325186689545,[0.41951952 0.41951952 0.41951952 ... 0.45617288 0.45617288 0.45617288],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296
37,1,0,1219_x_S.au,combinatoric,LGBMRegressor,0.086523154035793,0.1187668622267819,[0.90897637 0.90052701 0.90595261 ... 0.63342106 0.67164577 0.67164577],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224
38,2,0,1234_x_E.ce,combinatoric,LGBMRegressor,0.1549250060012944,0.2175168795429741,[0.67545336 0.67545336 0.67545336 ... 0.90362983 0.90362983 0.90362983],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296
39,3,0,1234_x_E.co,combinatoric,LGBMRegressor,0.2924288376607804,0.3762482267463599,[0.76765646 0.76765646 0.76765646 ... 0.77273294 0.77273294 0.77273294],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296
40,4,0,1234_x_S.en,combinatoric,LGBMRegressor,0.4700202441311804,0.5587655013365278,[0.44271625 0.44271625 0.44271625 ... 0.8574769  0.8574769  0.8574769 ],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296
41,5,0,1234_x_S.au,combinatoric,LGBMRegressor,0.217033360052528,0.3026133097806211,[0.94510736 0.95713119 0.9458524  ... 0.53176148 0.53083372 0.53083372],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224
42,6,0,1273_x_E.ce,combinatoric,LGBMRegressor,0.1150648262513857,0.1517033913211988,[0.5700514  0.5700514  0.5700514  ... 0.80039232 0.80039232 0.80039232],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296
43,7,0,1273_x_E.co,combinatoric,LGBMRegressor,0.152979093837409,0.1899986589736026,[0.59980032 0.59980032 0.59980032 ... 0.83514641 0.83514641 0.83514641],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296
44,8,0,1273_x_S.en,combinatoric,LGBMRegressor,0.1485574683504007,0.2413375124539493,[0.37703148 0.37703148 0.37703148 ... 0.74032377 0.74032377 0.74032377],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296
45,9,0,1273_x_S.au,combinatoric,LGBMRegressor,0.2148795726320203,0.2704188838306903,[0.97834199 0.97633974 0.97824211 ... 0.59164172 0.57801075 0.57801075],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224
46,10,0,1298_x_E.ce,combinatoric,LGBMRegressor,0.1120926874613932,0.1382775005131216,[0.8098025  0.8098025  0.8098025  ... 0.73983886 0.73983886 0.73983886],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296
47,11,0,1298_x_E.co,combinatoric,LGBMRegressor,0.2118217408268609,0.265390264527709,[0.5956704  0.5956704  0.5956704  ... 0.61954621 0.61954621 0.61954621],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296
48,0,0,1298_x_S.en,combinatoric,LGBMRegressor,0.174776689343091,0.2075824562246027,[0.36049291 0.36049291 0.36049291 ... 0.42594213 0.42594213 0.42594213],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296
49,1,0,1298_x_S.au,combinatoric,LGBMRegressor,0.1305329996445363,0.1649150198156607,[0.95425224 0.96457571 0.9542472  ... 0.5315886  0.54512141 0.54512141],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224
50,2,0,1339_x_E.ce,combinatoric,LGBMRegressor,0.1960722487471349,0.2737744555225371,[0.81817582 0.81817582 0.81817582 ... 0.61802538 0.61802538 0.61802538],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296
51,3,0,1339_x_E.co,combinatoric,LGBMRegressor,0.308066235267755,0.37360548737695,[0.8382821  0.8382821  0.8382821  ... 0.70600059 0.70600059 0.70600059],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296
52,4,0,1339_x_S.en,combinatoric,LGBMRegressor,0.1413189342720689,0.1955883888733741,[0.42583168 0.42583168 0.42583168 ... 0.34826477 0.34826477 0.34826477],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296
53,5,0,1339_x_S.au,combinatoric,LGBMRegressor,0.2546712571110741,0.3055042607667376,[0.96243034 0.96556494 0.96266033 ... 0.49565407 0.5450736  0.5450736 ],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224
54,6,0,11285_x_E.ce,combinatoric,LGBMRegressor,0.083252660139992,0.1204600077436619,[0.86705947 0.86705947 0.86705947 ... 0.92896138 0.92896138 0.92896138],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944
55,7,0,11285_x_E.co,combinatoric,LGBMRegressor,0.172452589603891,0.2459577331071568,[0.8448914  0.8448914  0.8448914  ... 0.86526595 0.85728871 0.88329536],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944
56,8,0,11285_x_S.en,combinatoric,LGBMRegressor,0.1632011633007633,0.1942100595471971,[0.38233909 0.38233909 0.38233909 ... 0.74158158 0.74158158 0.74158158],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.70396517]
 [0.70396517]
 [0.81070028]]",1944
57,9,0,11285_x_S.au,combinatoric,LGBMRegressor,0.1648877506598678,0.208991327113543,[0.97658294 0.97451358 0.97929728 ... 0.71338857 0.70146112 0.70146112],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",1836
58,10,0,11457_x_E.ce,combinatoric,LGBMRegressor,0.079321851741083,0.1121089696056523,[0.92674795 0.92674795 0.92674795 ... 0.87390411 0.87390411 0.87390411],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.92483339]
 [0.85893472]
 [0.90024691]]",2052
59,11,0,11457_x_E.co,combinatoric,LGBMRegressor,0.1845030392196969,0.2467434457143541,[0.93056935 0.93056935 0.93056935 ... 0.8325624  0.8325624  0.83712297],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052
60,0,0,11457_x_S.en,combinatoric,LGBMRegressor,0.1724308294951802,0.1961097621019961,[0.42236226 0.42236226 0.42236226 ... 0.75780826 0.75780826 0.75780826],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052
61,1,0,11457_x_S.au,combinatoric,LGBMRegressor,0.1364492822848232,0.1831305991199031,[0.98031885 0.96607058 0.97534223 ... 0.76692394 0.76225874 0.76225874],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938
62,2,0,12001_x_E.ce,combinatoric,LGBMRegressor,0.097623506919045,0.1306616497794024,[0.91511481 0.91511481 0.91511481 ... 0.79539171 0.79539171 0.79539171],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052
63,3,0,12001_x_E.co,combinatoric,LGBMRegressor,0.1888639730467812,0.2430667405541824,[0.79862728 0.79862728 0.79862728 ... 0.90794027 0.90794027 0.8820409 ],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052
64,4,0,12001_x_S.en,combinatoric,LGBMRegressor,0.1922239605964114,0.2334710516643238,[0.40365914 0.40365914 0.40365914 ... 0.59865388 0.59865388 0.59865388],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052
65,5,0,12001_x_S.au,combinatoric,LGBMRegressor,0.1219734283758887,0.1601386693084293,[0.95456281 0.96029002 0.96187814 ... 0.84823729 0.83652056 0.83652056],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938
66,6,0,12048_x_E.ce,combinatoric,LGBMRegressor,0.098083679704471,0.140422421086077,[0.86302466 0.86302466 0.86302466 ... 0.78728514 0.78728514 0.78728514],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.75189398]
 [0.90756892]
 [0.90756892]]",1944
67,7,0,12048_x_E.co,combinatoric,LGBMRegressor,0.1688936939679061,0.2524322979161303,[0.80316541 0.80316541 0.80316541 ... 0.71795078 0.71661128 0.71282332],"[[0.38193534]
 [0.38193534]
 [0.38193534]
 ...
 [0.83077776]
 [0.83077776]
 [0.88097163]]",1944
68,8,0,12048_x_S.en,combinatoric,LGBMRegressor,0.1738353257952915,0.2038399589158973,[0.41266125 0.41266125 0.41266125 ... 0.77155151 0.77155151 0.77155151],"[[0.05203706]
 [0.35335252]
 [0.30769525]
 ...
 [0.89975877]
 [0.89975877]
 [0.86838695]]",1944
69,9,0,12048_x_S.au,combinatoric,LGBMRegressor,0.154909654207199,0.2002755894526357,[0.95014767 0.94121047 0.96747862 ... 0.69897574 0.71764278 0.71764278],"[[0.97039675]
 [0.97761851]
 [0.87807663]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",1836
70,10,0,12701_x_E.ce,combinatoric,LGBMRegressor,0.1247733347561538,0.1525530361899332,[0.95448361 0.95448361 0.95448361 ... 0.91381472 0.91381472 0.91381472],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.88223754]
 [0.77827844]
 [0.88223754]]",1944
71,11,0,12701_x_E.co,combinatoric,LGBMRegressor,0.3260379969711822,0.4074039506281462,[0.66934885 0.63939338 0.66934885 ... 0.89449398 0.89449398 0.89216636],"[[0.45942264]
 [0.41486875]
 [0.45942264]
 ...
 [0.13633384]
 [0.2366919 ]
 [0.2366919 ]]",1944
72,0,0,12701_x_S.en,combinatoric,LGBMRegressor,0.207227823156558,0.2541846556952852,[0.41046706 0.41046706 0.41046706 ... 0.85330402 0.85330402 0.85330402],"[[0.49806811]
 [0.6086484 ]
 [0.6086484 ]
 ...
 [0.70306232]
 [0.70306232]
 [0.70306232]]",1944
73,1,0,12701_x_S.au,combinatoric,LGBMRegressor,0.1639921336921192,0.2181659297270152,[0.97956655 0.98165309 0.9825671  ... 0.79422413 0.78813676 0.78813676],"[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",1836
74,2,0,12832_x_E.ce,combinatoric,LGBMRegressor,0.1400514568050162,0.1787113666873808,[0.88519214 0.88519214 0.88519214 ... 0.95517859 0.95517859 0.95517859],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.90344707]
 [0.72909638]
 [0.90344707]]",1944
75,3,0,12832_x_E.co,combinatoric,LGBMRegressor,0.1686214564051004,0.2443437591701323,[0.87345634 0.87345634 0.87345634 ... 0.92082503 0.92082503 0.91867035],"[[0.48896226]
 [0.36435971]
 [0.36435971]
 ...
 [0.88532199]
 [0.88532199]
 [0.88532199]]",1944
